TAZID,CO_FIPS,PARCEL_ID,OWN_TYPE,Shape_Area,ACRES
90,3,03-220-0010,Private,280.6394544,0.006442359
90,3,03-220-0011,Private,280.640372,0.00644238
90,3,03-220-0012,Private,280.6395414,0.006442361
90,3,03-220-0013,Private,280.6403702,0.00644238
90,3,03-220-0014,Private,280.4734865,0.006438549
90,3,03-220-0015,Private,280.6396947,0.006442365
90,3,03-220-0016,Private,280.6407387,0.006442389
90,3,03-220-0017,Private,285.6516345,0.006557419
90,3,03-220-0018,Private,280.6380145,0.006442326
90,3,03-220-0019,Private,280.6383779,0.006442335
90,3,03-220-0020,Private,280.6384063,0.006442335
90,3,03-220-0021,Private,280.6401904,0.006442376
90,3,03-220-0022,Private,280.6398316,0.006442368
90,3,03-220-0023,Private,280.6374406,0.006442313
90,3,03-220-0024,Private,2455.106317,0.056359421
90,3,03-220-0026,Private,4045.363254,0.092865359
90,3,03-220-0027,Private,2604.123146,0.059780251
90,3,03-220-0029,Private,1214.189003,0.027872923
90,3,03-220-0030,Private,1268.344235,0.02911611
90,3,03-220-0031,Private,1281.87761,0.029426782
90,3,03-220-0032,Private,1500.686533,0.03444976
90,3,03-220-0033,Private,1379.568648,0.031669378
90,3,03-220-0035,Private,1383.0654,0.031749649
90,3,03-220-0036,Private,1708.572889,0.039221999
90,3,03-220-0037,Private,1645.27968,0.03776904
90,3,03-220-0038,Private,1538.025584,0.035306915
90,3,03-220-0039,Private,1583.682227,0.036355009
90,3,03-220-0040,Private,1437.996823,0.033010655
90,3,03-220-0041,Private,1184.94081,0.027201501
90,3,03-220-0042,Private,1188.298427,0.027278579
90,3,03-220-0043,Private,1230.118971,0.028238611
90,3,03-220-0047,Private,7613.644637,0.174778826
90,3,03-220-0051,Private,655.0592918,0.015037541
90,3,03-220-0053,Private,3439.903584,0.078966427
90,3,03-220-0054,Private,1326.767853,0.030457283
90,3,03-220-0055,Private,7127.290852,0.163614089
90,3,03-220-0057,Private,6109.228473,0.140243449
90,3,03-220-0058,Private,1303.094339,0.029913834
90,3,03-220-0059,Private,2969.583864,0.068169767
90,3,03-228-0001,Private,246.4463814,0.005657423
90,3,03-228-0002,Private,246.4467785,0.005657432
90,3,03-228-0003,Private,246.4457534,0.005657409
90,3,03-228-0004,Private,246.446789,0.005657432
90,3,03-228-0005,Private,280.6390561,0.00644235
90,3,03-228-0006,Private,280.6386847,0.006442342
90,3,03-228-0007,Private,280.6373759,0.006442312
90,3,03-228-0008,Private,280.6407627,0.006442389
90,3,03-228-0009,Private,280.6391042,0.006442351
90,3,03-228-0010,Private,280.6390797,0.006442351
90,3,03-228-0011,Private,280.6382695,0.006442332
90,3,03-228-0012,Private,280.6398899,0.006442369
90,3,03-228-0013,Private,280.6399208,0.00644237
90,3,03-228-0014,Private,280.6390797,0.006442351
90,3,03-228-0015,Private,280.638215,0.006442331
90,3,03-228-0016,Private,280.6365938,0.006442294
90,3,03-228-0017,Private,280.6382695,0.006442332
90,3,03-228-0018,Private,280.6399444,0.006442371
90,3,03-228-0019,Private,280.6396167,0.006442363
90,3,03-228-0020,Private,280.6390363,0.00644235
90,3,03-228-0021,Private,280.5970202,0.006441385
90,3,03-228-0022,Private,280.6394686,0.00644236
90,3,03-228-0027,Private,246.4445486,0.005657381
90,3,03-228-0028,Private,246.4484885,0.005657472
90,3,03-228-0029,Private,245.4170031,0.005633793
90,3,03-228-0030,Private,245.4163201,0.005633777
90,3,03-243-0001,Private,1079.421119,0.024779191
90,3,03-243-0002,Private,1079.388594,0.024778445
90,3,03-243-0003,Private,1118.037658,0.025665672
90,3,03-243-0004,Private,1330.332853,0.030539121
90,3,03-243-0005,Private,1326.913837,0.030460634
90,3,03-243-0006,Private,1000.027315,0.022956627
90,3,03-243-0007,Private,1122.602479,0.025770463
90,3,03-243-0008,Private,1645.973094,0.037784958
90,3,03-243-0009,Private,1016.086132,0.023325273
90,3,03-243-0010,Private,1011.262943,0.023214552
90,3,03-243-0011,Private,1006.428885,0.023103581
90,3,03-243-0012,Private,1001.507265,0.022990601
90,3,03-243-0013,Private,996.6888273,0.022879989
90,3,03-243-0014,Private,6147.302498,0.141117476
90,3,03-243-0015,Private,926.2430705,0.021262836
90,3,03-243-0016,Private,1405.87461,0.032273258
90,3,03-243-0017,Private,1208.727761,0.027747554
90,3,03-243-0018,Private,1416.77072,0.032523389
90,3,03-243-0019,Private,1405.343344,0.032261062
90,3,03-243-0020,Private,1134.487807,0.026043302
90,3,03-243-0021,Private,947.5659229,0.021752323
90,3,03-243-0022,Private,1222.547295,0.028064796
90,3,03-243-0024,Private,1093.747722,0.025108073
90,3,03-243-0025,Private,1019.522287,0.023404154
90,3,03-243-0026,Private,1232.740824,0.028298798
90,3,03-243-0027,Private,5988.239157,0.137466018
90,3,03-243-0028,Private,1708.371378,0.039217373
90,3,03-243-0029,Private,1998.916722,0.045887132
90,3,03-243-0030,Private,1740.113738,0.039946051
90,3,03-243-0031,Private,1450.034926,0.033287002
90,3,03-243-0032,Private,1439.872361,0.03305371
90,3,03-243-0033,Private,1397.745293,0.032086641
90,3,03-243-0034,Private,1399.153799,0.032118975
90,3,03-243-0037,Private,6417.429783,0.147318518
90,3,03-243-0038,Private,1497.716765,0.034381586
90,3,03-243-0039,Private,1572.244365,0.036092442
90,3,03-243-0040,Private,1398.158366,0.032096123
90,3,03-243-0041,Private,1397.077423,0.032071309
90,3,03-243-0042,Private,1532.883716,0.035188879
90,3,03-243-0043,Private,1549.694592,0.035574789
90,3,03-243-0044,Private,6677.189591,0.153281564
90,3,03-243-0045,Private,1205.082253,0.027663868
90,3,03-243-0046,Private,1501.254224,0.034462792
90,3,03-243-0047,Private,913.6132815,0.020972906
90,3,03-243-0048,Private,1089.030634,0.024999787
90,3,03-243-0049,Private,3017.956261,0.069280204
90,3,03-244-0001,Private,1613.748869,0.037045219
90,3,03-244-0002,Private,1359.081882,0.031199084
90,3,03-244-0003,Private,1246.412253,0.02861264
90,3,03-244-0004,Private,1233.992707,0.028327537
90,3,03-244-0005,Private,1223.2705,0.028081398
90,3,03-244-0006,Private,1212.488858,0.027833894
90,3,03-244-0007,Private,1251.144112,0.028721264
90,3,03-244-0008,Private,1521.16469,0.034919857
90,3,03-244-0009,Private,1164.147371,0.026724167
90,3,03-244-0010,Private,1258.192689,0.028883071
90,3,03-244-0011,Private,1269.879582,0.029151356
90,3,03-244-0012,Private,1281.320181,0.029413986
90,3,03-244-0013,Private,1348.890619,0.030965133
90,3,03-244-0014,Private,1550.88502,0.035602117
90,3,03-244-0016,Private,6708.389244,0.153997783
90,3,03-244-0017,Private,1642.952225,0.037715611
90,3,03-244-0018,Private,1824.173268,0.041875722
90,3,03-244-0019,Private,1363.76051,0.031306486
90,3,03-244-0020,Private,1280.18129,0.029387842
90,3,03-244-0021,Private,1281.043103,0.029407625
90,3,03-244-0022,Private,1281.835417,0.029425814
90,3,03-244-0023,Private,1282.601901,0.029443409
90,3,03-244-0024,Private,1548.378026,0.035544566
90,3,03-244-0025,Private,1357.566888,0.031164305
90,3,03-244-0026,Private,1281.338511,0.029414407
90,3,03-244-0027,Private,1269.902499,0.029151882
90,3,03-244-0028,Private,1195.685541,0.027448157
90,3,03-244-0029,Private,3659.729183,0.084012743
90,3,03-244-0030,Private,1110.61398,0.025495255
90,3,03-244-0031,Private,1201.821102,0.027589005
90,3,03-244-0032,Private,1208.141567,0.027734098
90,3,03-244-0033,Private,1191.19448,0.02734506
90,3,03-244-0034,Private,1445.665402,0.033186695
90,3,03-244-0035,Private,1402.952153,0.03220617
90,3,03-244-0036,Private,1388.410908,0.031872361
90,3,03-244-0037,Private,1444.333313,0.033156116
90,3,03-244-0038,Private,1415.260788,0.032488727
90,3,03-244-0039,Private,1392.047866,0.031955851
90,3,03-244-0040,Private,1392.49143,0.031966033
90,3,03-244-0041,Private,1388.823447,0.031881831
90,3,03-244-0042,Private,2075.750391,0.047650926
90,3,03-244-0043,Private,6721.385554,0.154296127
90,3,03-279-0002,Private,3399.044621,0.078028468
90,3,03-279-0003,Private,2257.316953,0.051818968
90,3,03-279-0004,Private,1393.769229,0.031995366
90,3,03-279-0005,Private,1786.42989,0.041009285
90,3,03-279-0031,Private,931.5353719,0.021384326
90,3,03-279-0035,Private,17891.33295,0.410713439
90,3,03-283-0001,Private,1300.825874,0.029861759
90,3,03-283-0002,Private,1300.803668,0.029861249
90,3,03-283-0003,Private,1272.651473,0.029214987
90,3,03-283-0004,Private,1272.661111,0.029215208
90,3,03-283-0005,Private,778.92861,0.017881085
90,3,03-283-0006,Private,8854.10654,0.20325487
90,3,03-283-0007,Private,1300.198015,0.029847346
90,3,03-283-0008,Private,1301.64634,0.029880593
90,3,03-283-0009,Private,1272.715123,0.029216448
90,3,03-283-0010,Private,1273.286345,0.029229561
90,3,03-283-0011,Private,1272.661117,0.029215209
90,3,03-283-0012,Private,1272.704214,0.029216198
90,3,03-283-0013,Private,1272.737783,0.029216969
90,3,03-283-0014,Private,1272.704613,0.029216207
90,3,03-283-0015,Private,1290.737527,0.029630171
90,3,03-283-0016,Private,1098.719537,0.025222206
90,3,03-283-0017,Private,1300.517774,0.029854686
90,3,03-283-0018,Private,1300.15849,0.029846438
90,3,03-283-0019,Private,1300.300822,0.029849706
90,3,03-283-0020,Private,985.8983693,0.022632283
90,3,Common Area,Private,11873.41206,0.272566047
90,3,Common Area,Private,14351.50975,0.329453258
90,3,Common Area,Private,13505.23747,0.310026231
91,3,03-158-0032,Private,3184.695178,0.073107862
91,3,03-158-0033,Private,7206.155498,0.165424506
91,3,03-158-0034,Private,7620.470561,0.174935522
91,3,03-158-0068,Private,4238.84988,0.097307038
91,3,03-158-0135,Private,5388.816269,0.123705666
91,3,03-158-0136,Private,75.92008355,0.001742821
91,3,03-158-0153,Private,1868.532212,0.042894025
91,3,03-158-0154,Private,4616.720872,0.105981444
91,3,03-158-0155,Private,2424.563733,0.055658285
91,3,03-158-0156,Private,2423.90076,0.055643066
91,3,03-158-0157,Private,588.0966208,0.013500346
91,3,03-159-0016,Private,8607.542704,0.19759475
91,3,03-159-0017,Private,2788.91553,0.064022345
91,3,03-159-0018,Private,20451.90358,0.469493899
91,3,03-159-0025,Private,25483.1717,0.584991689
91,3,03-159-0026,Private,40041.30736,0.919188252
91,3,03-159-0027,Private,48906.15197,1.122689625
91,3,03-159-0029,Private,9364.630761,0.214974464
91,3,03-159-0030,Private,2369.755074,0.054400097
91,3,03-159-0031,Private,39633.66016,0.909830303
91,3,03-159-0035,Private,18924.29265,0.434426062
91,3,03-159-0036,Private,166498.0199,3.822128544
91,3,03-159-0042,State,660245.1546,15.15658777
91,3,03-159-0048,Private,1226.690784,0.028159914
91,3,03-159-0055,Private,1546.140096,0.035493192
91,3,03-159-0057,Private,9196.461834,0.211113978
91,3,03-159-0058,Private,7757.88267,0.178089955
91,3,03-159-0061,Private,1676.016819,0.038474642
91,3,03-159-0074,Private,8087.270986,0.185651393
91,3,03-159-0078,Private,3713.444997,0.085245843
91,3,03-159-0083,Private,158.1221813,0.003629853
91,3,03-159-0088,Private,116.8945672,0.002683432
91,3,03-159-0096,Private,2150.722832,0.049371993
91,3,03-159-0097,Private,1929.657997,0.044297229
91,3,03-159-0098,Private,58112.71964,1.334035592
91,3,03-159-0106,Private,92.89670336,0.002132537
91,3,03-159-0120,Private,11375.0461,0.261125558
91,3,03-159-0148,Private,16487.73405,0.378492423
91,3,03-159-0149,Private,3802.764772,0.087296268
91,3,03-159-0151,Private,31261.01777,0.717627924
91,3,03-159-0152,Private,1623.187315,0.037261888
91,3,03-159-0164,Private,1839.959191,0.042238103
91,3,03-159-0165,Private,4146.460047,0.095186137
91,3,03-159-0166,Private,4141.59994,0.095074568
91,3,03-159-0167,Private,4041.0765,0.092766952
91,3,03-159-0168,Private,4048.948686,0.092947666
91,3,03-159-0169,Private,2147.981613,0.049309066
91,3,03-159-0178,Private,2500.317164,0.057397281
91,3,03-159-0180,Private,2036.363647,0.046746764
91,3,03-159-0181,Private,1533.445981,0.035201786
91,3,03-159-0182,Private,2291.05839,0.052593536
91,3,03-159-0183,Private,1833.365723,0.042086744
91,3,03-159-0184,Private,1605.152351,0.036847877
91,3,03-159-0185,Private,2041.694396,0.046869137
91,3,03-159-0186,Private,1841.450784,0.042272344
91,3,03-159-0187,Private,1841.318249,0.042269302
91,3,03-159-0188,Private,1752.737854,0.04023585
91,3,03-159-0189,Private,1452.753224,0.033349403
91,3,03-159-0190,Private,3919.668747,0.089979916
91,3,03-159-0193,Private,2869.890064,0.065881196
91,3,03-159-0194,Private,807.6279107,0.018539906
91,3,03-159-0195,Private,3009.798358,0.069092931
91,3,03-159-0201,Private,1902.122052,0.043665114
91,3,03-159-0206,Private,2003.277948,0.045987249
91,3,03-159-0207,Private,2027.832693,0.046550927
91,3,03-159-0208,Private,2129.569293,0.048886393
91,3,03-159-0209,Private,3043.070044,0.069856716
91,3,03-159-0210,Private,2032.653739,0.046661599
91,3,03-159-0211,Private,1413.966573,0.032459017
91,3,03-159-0212,Private,1414.511555,0.032471527
91,3,03-159-0213,Private,1193.474692,0.027397405
91,3,03-159-0214,Private,1955.553119,0.044891677
91,3,03-159-0215,Private,1754.879956,0.040285024
91,3,03-159-0216,Private,2141.404127,0.049158073
91,3,03-159-0217,Private,2063.378908,0.047366926
91,3,03-159-0218,Private,2205.653294,0.050632977
91,3,03-159-0219,Private,5000.243301,0.114785585
91,3,03-159-0222,Private,2783.174921,0.063890563
91,3,03-159-0223,Private,2970.428254,0.068189151
91,3,03-159-0224,Private,1687.045627,0.038727819
91,3,03-159-0225,Private,3155.92815,0.072447487
91,3,03-159-0226,Private,2382.194931,0.054685667
91,3,03-159-0227,Private,1238.047385,0.028420616
91,3,03-159-0228,Private,140.6196349,0.003228064
91,3,03-193-0001,Private,3717.312906,0.085334635
91,3,03-193-0002,Private,3707.653877,0.085112902
91,3,03-193-0003,Private,3709.356137,0.085151979
91,3,03-193-0004,Private,3809.624606,0.087453742
91,3,03-193-0005,Private,3713.972112,0.085257944
91,3,03-193-0006,Private,3714.121072,0.085261363
91,3,03-193-0007,Private,3714.082536,0.085260479
91,3,03-193-0008,Private,3722.708092,0.085458487
91,3,03-193-0009,Private,3730.509092,0.085637567
91,3,03-193-0010,Private,3997.358736,0.091763367
91,3,03-193-0012,Private,3969.117614,0.091115064
91,3,03-193-0013,Private,4054.874313,0.093083695
91,3,03-193-0014,Private,3795.701631,0.087134127
91,3,03-193-0015,Private,3736.812034,0.085782257
91,3,03-193-0016,Private,3716.154287,0.085308038
91,3,03-193-0017,Private,3675.168009,0.084367157
91,3,03-193-0018,Private,3801.541343,0.087268183
91,3,03-193-0019,Private,3870.485119,0.088850856
91,3,03-193-0020,Private,6206.022614,0.142465455
91,3,03-193-0021,Private,2504.228808,0.057487077
91,3,03-193-0022,Private,3750.632757,0.086099526
91,3,03-193-0023,Private,1709.44329,0.03924198
91,3,03-193-0024,Private,850.573373,0.019525762
91,3,03-209-0001,Private,1734.968271,0.039827932
91,3,03-209-0002,Private,1821.657049,0.041817959
91,3,03-209-0003,Private,1890.972484,0.043409164
91,3,03-209-0004,Private,1846.036854,0.042377622
91,3,03-209-0005,Private,1779.110508,0.040841261
91,3,03-209-0006,Private,1819.769095,0.041774619
91,3,03-209-0007,Private,1810.852522,0.04156993
91,3,03-209-0008,Private,1834.833177,0.04212043
91,3,03-209-0009,Private,2182.151392,0.050093467
91,3,03-209-0010,Private,2220.254587,0.050968164
91,3,03-209-0011,Private,1948.74976,0.0447355
91,3,03-209-0013,Private,17.83133387,0.000409336
91,3,03-209-0014,Private,2039.169793,0.046811182
91,3,03-209-0028,Private,358.7932854,0.008236459
91,3,03-209-0029,Private,358.7673101,0.008235862
91,3,03-209-0030,Private,280.7835975,0.006445668
91,3,03-209-0031,Private,282.8155996,0.006492315
91,3,03-209-0032,Private,284.5902995,0.006533055
91,3,03-209-0033,Private,280.7903119,0.006445822
91,3,03-209-0034,Private,280.7584708,0.006445091
91,3,03-209-0035,Private,280.8056856,0.006446175
91,3,03-209-0036,Private,280.7769032,0.006445515
91,3,03-209-0037,Private,280.7785382,0.006445552
91,3,03-209-0038,Private,9751.080421,0.223845802
91,3,03-212-0001,Private,81.13003167,0.001862421
91,3,03-212-0002,Private,80.82149201,0.001855338
91,3,03-212-0003,Private,80.61122079,0.001850511
91,3,03-212-0004,Private,80.35797701,0.001844698
91,3,03-212-0005,Private,79.43166705,0.001823433
91,3,03-212-0006,Private,80.06433585,0.001837957
91,3,03-212-0007,Private,79.40149249,0.001822741
91,3,03-212-0008,Private,77.87073728,0.001787601
91,3,03-212-0009,Private,80.51039742,0.001848197
91,3,03-212-0010,Private,80.71407788,0.001852872
91,3,03-212-0011,Private,80.82712845,0.001855468
91,3,03-212-0012,Private,81.05030037,0.001860591
91,3,03-219-0001,Private,93.2698829,0.002141103
91,3,03-219-0002,Private,79.6212343,0.001827785
91,3,03-219-0003,Private,79.6207593,0.001827774
91,3,03-219-0004,Private,93.27020183,0.002141111
91,3,03-219-0005,Private,93.26911961,0.002141086
91,3,03-219-0006,Private,79.62166726,0.001827795
91,3,03-219-0007,Private,79.62138121,0.001827788
91,3,03-219-0008,Private,93.27043624,0.002141116
91,3,03-219-0009,Private,93.27015471,0.00214111
91,3,03-219-0010,Private,79.62210808,0.001827805
91,3,03-219-0011,Private,79.62115693,0.001827783
91,3,03-219-0012,Private,93.26967494,0.002141099
91,3,03-220-0057,Private,6109.228473,0.140243449
91,3,03-220-0058,Private,1303.094339,0.029913834
91,3,03-220-0059,Private,2969.583864,0.068169767
91,3,03-225-0001,Private,2037.658468,0.046776488
91,3,03-225-0002,Private,2051.367613,0.047091195
91,3,03-225-0003,Private,2394.336605,0.054964391
91,3,03-225-0004,Private,4501.380925,0.103333701
91,3,03-225-0005,Private,2458.386143,0.056434712
91,3,03-225-0006,Private,1506.613157,0.034585812
91,3,03-225-0007,Private,1520.478936,0.034904114
91,3,03-225-0008,Private,1580.041406,0.036271431
91,3,03-225-0009,Private,1522.358126,0.034947253
91,3,03-225-0010,Private,1415.883599,0.032503024
91,3,03-225-0011,Private,1512.561846,0.03472237
91,3,03-225-0012,Private,1480.098147,0.033977133
91,3,03-225-0013,Private,1532.916185,0.035189624
91,3,03-225-0018,Private,2068.26755,0.04747915
91,3,03-225-0019,Private,2008.817651,0.046114418
91,3,03-225-0020,Private,2032.733773,0.046663436
91,3,03-225-0021,Private,2209.670846,0.050725204
91,3,03-225-0022,Private,2197.570344,0.050447425
91,3,03-225-0023,Private,2115.842894,0.048571289
91,3,03-225-0024,Private,2259.108493,0.051860095
91,3,03-225-0025,Private,2427.078934,0.055716024
91,3,03-225-0026,Private,2307.750799,0.052976727
91,3,03-225-0027,Private,2096.774069,0.048133546
91,3,03-225-0028,Private,2121.257706,0.048695592
91,3,03-225-0029,Private,2480.302006,0.056937813
91,3,03-225-0030,Private,2212.911117,0.050799588
91,3,03-225-0031,Private,2127.052773,0.048828623
91,3,03-225-0032,Private,1994.525239,0.045786321
91,3,03-225-0033,Private,2001.221513,0.045940041
91,3,03-225-0034,Private,1809.317359,0.041534689
91,3,03-225-0035,Private,2031.595484,0.046637306
91,3,03-225-0036,Private,2029.821224,0.046596576
91,3,03-225-0037,Private,79.48427058,0.001824641
91,3,03-225-0038,Private,67.7905073,0.001556199
91,3,03-225-0039,Private,67.7538336,0.001555357
91,3,03-225-0040,Private,79.64775747,0.001828394
91,3,03-225-0041,Private,79.47643257,0.001824461
91,3,03-225-0042,Private,67.77653256,0.001555878
91,3,03-225-0043,Private,67.79000703,0.001556187
91,3,03-225-0044,Private,79.46684932,0.001824241
91,3,03-225-0045,Private,79.46737182,0.001824253
91,3,03-225-0046,Private,67.7768573,0.001555886
91,3,03-225-0047,Private,67.77795677,0.001555911
91,3,03-225-0048,Private,79.62995792,0.001827985
91,3,03-225-0049,Private,79.50717378,0.001825167
91,3,03-225-0050,Private,67.77652468,0.001555878
91,3,03-225-0051,Private,67.78737221,0.001556127
91,3,03-225-0052,Private,79.64882901,0.001828419
91,3,03-225-0058,Private,112.5838919,0.002584476
91,3,03-225-0059,Private,96.82162776,0.002222637
91,3,03-225-0060,Private,112.5835906,0.002584469
91,3,03-225-0061,Private,14980.00482,0.343880991
91,3,03-279-0001,Private,2511.717979,0.057658998
91,3,03-279-0002,Private,3399.044621,0.078028468
91,3,03-279-0003,Private,2257.316953,0.051818968
91,3,03-279-0005,Private,1786.42989,0.041009285
91,3,03-279-0006,Private,1598.766207,0.036701277
91,3,03-279-0007,Private,1594.85956,0.036611596
91,3,03-279-0008,Private,1716.106992,0.039394952
91,3,03-279-0009,Private,1764.037032,0.040495234
91,3,03-279-0010,Private,1651.266011,0.037906463
91,3,03-279-0011,Private,1637.326211,0.037586461
91,3,03-279-0012,Private,1544.104568,0.035446464
91,3,03-279-0014,Private,4347.892772,0.099810226
91,3,03-279-0035,Private,17891.33295,0.410713439
91,3,03-279-0036,Private,7647.872832,0.175564569
91,3,Common Area,Private,3664.869266,0.084130739
91,3,Common Area,Private,4739.104627,0.108790886
91,3,Common Area,Private,13505.23747,0.310026231
91,3,Common Area,Private,4084.710952,0.093768625
92,3,02-024-0001,State,42849.34132,0.983649479
92,3,02-024-0003,State,2292488.379,52.62636323
92,3,02-024-0004,State,4638.2159,0.106474884
92,3,02-071-0001,Private,1564.459103,0.035913723
92,3,02-071-0002,Private,4610.743303,0.105844223
92,3,02-071-0003,Private,4929.383505,0.113158928
92,3,02-071-0004,Private,3982.693755,0.091426718
92,3,02-071-0014,Private,1341.154032,0.030787532
92,3,03-158-0022,Private,3298.757006,0.075726266
92,3,03-158-0025,Private,1012.066851,0.023233007
92,3,03-158-0044,Private,3876.799233,0.088995803
92,3,03-158-0045,Private,4611.390698,0.105859085
92,3,03-158-0047,Private,3017.551645,0.069270916
92,3,03-158-0048,Private,1836.864899,0.042167071
92,3,03-158-0052,Private,1155.362091,0.026522492
92,3,03-158-0053,Private,1370.416366,0.031459278
92,3,03-158-0069,Private,1821.584607,0.041816296
92,3,03-158-0070,Private,188.0447712,0.004316756
92,3,03-158-0072,Private,1116.05535,0.025620167
92,3,03-158-0073,Private,937.5777062,0.021523034
92,3,03-158-0074,Private,935.6777927,0.021479419
92,3,03-158-0075,Private,936.8344915,0.021505973
92,3,03-158-0076,Private,936.5535094,0.021499522
92,3,03-158-0077,Private,936.7340651,0.021503667
92,3,03-158-0082,Private,324.9130897,0.007458705
92,3,03-158-0085,Private,3393.714937,0.07790612
92,3,03-158-0095,Private,650.6016134,0.014935211
92,3,03-158-0152,Private,440.536498,0.010112956
92,3,03-159-0031,Private,39633.66016,0.909830303
92,3,03-159-0035,Private,18924.29265,0.434426062
92,3,03-159-0036,Private,166498.0199,3.822128544
92,3,03-159-0047,Private,283.5629046,0.00650947
92,3,03-159-0050,Private,1086.051802,0.024931405
92,3,03-159-0051,Private,930.28872,0.021355708
92,3,03-159-0052,Private,1194.184608,0.027413702
92,3,03-159-0053,Private,26860.7083,0.61661442
92,3,03-159-0054,Private,934.6381773,0.021455554
92,3,03-159-0060,Private,2023.932784,0.046461401
92,3,03-159-0068,Private,14054.16713,0.322627461
92,3,03-159-0072,Private,243.8777631,0.005598458
92,3,03-159-0073,Private,2029.885684,0.046598056
92,3,03-159-0079,Private,1767.771996,0.040580974
92,3,03-159-0098,Private,58112.71964,1.334035592
92,3,03-159-0102,Private,34.23457595,0.000785889
92,3,03-159-0106,Private,92.89670336,0.002132537
92,3,03-159-0146,Private,2862.270032,0.065706271
92,3,03-159-0147,Private,1074.120456,0.024657509
92,3,03-159-0148,Private,16487.73405,0.378492423
92,3,03-159-0160,Private,11695.6043,0.268484292
92,3,03-210-0001,Private,224.00772,0.005142321
92,3,03-210-0002,Private,224.0092942,0.005142357
92,3,03-210-0003,Private,224.0077203,0.005142321
92,3,03-210-0004,Private,224.0091872,0.005142355
92,3,03-210-0005,Private,224.0102241,0.005142379
92,3,03-210-0006,Private,224.0093212,0.005142358
92,3,03-210-0007,Private,224.0093748,0.005142359
92,3,03-210-0008,Private,224.0086903,0.005142343
92,3,03-210-0009,Private,224.0078242,0.005142324
92,3,03-210-0010,Private,224.0093207,0.005142358
92,3,03-210-0011,Private,224.0092616,0.005142357
92,3,03-210-0012,Private,224.0086116,0.005142342
92,3,03-210-0013,Private,224.0093716,0.005142359
92,3,03-210-0014,Private,224.0075424,0.005142317
92,3,03-210-0015,Private,224.0091577,0.005142354
92,3,03-210-0016,Private,224.0068062,0.0051423
92,3,03-210-0017,Private,1066.221071,0.024476171
92,3,03-210-0018,Private,224.0099691,0.005142373
92,3,03-210-0019,Private,224.0092984,0.005142357
92,3,03-210-0020,Private,224.00866,0.005142343
92,3,03-210-0021,Private,224.0084791,0.005142339
92,3,03-210-0022,Private,224.0082917,0.005142334
92,3,03-210-0023,Private,224.0074289,0.005142315
92,3,03-210-0024,Private,224.0093415,0.005142358
92,3,03-210-0025,Private,224.0086116,0.005142342
92,3,03-210-0026,Private,224.0086074,0.005142342
92,3,03-210-0027,Private,224.0109725,0.005142396
92,3,03-210-0028,Private,224.0086074,0.005142342
92,3,03-210-0029,Private,224.0094908,0.005142362
92,3,03-210-0030,Private,251.9882877,0.005784643
92,3,03-210-0031,Private,251.987887,0.005784634
92,3,03-210-0032,Private,251.9866228,0.005784605
92,3,03-210-0033,Private,251.9874994,0.005784625
92,3,03-210-0034,Private,251.8329265,0.005781077
92,3,03-210-0035,Private,251.8344455,0.005781112
92,3,03-210-0036,Private,251.9877444,0.005784631
92,3,03-210-0037,Private,251.986729,0.005784607
92,3,03-210-0038,Private,251.9873283,0.005784621
92,3,03-210-0039,Private,251.9864041,0.0057846
92,3,03-210-0040,Private,251.9885761,0.00578465
92,3,03-210-0041,Private,251.986976,0.005784613
92,3,03-210-0042,Private,1094.394589,0.025122922
92,3,03-210-0043,Private,1139.01974,0.026147337
92,3,03-210-0044,Private,2107.02935,0.048368966
92,3,03-210-0047,Private,1211.450324,0.027810054
92,3,03-210-0048,Private,1187.156736,0.02725237
92,3,03-211-0001,Private,1374.606205,0.03155546
92,3,03-211-0002,Private,2355.811746,0.054080014
92,3,03-211-0003,Private,1274.226687,0.029251148
92,3,03-211-0004,Private,982.811519,0.022561421
92,3,03-211-0005,Private,1254.331431,0.028794432
92,3,03-211-0006,Private,944.7481094,0.021687638
92,3,03-211-0007,Private,1234.439711,0.028337798
92,3,03-211-0008,Private,962.1491713,0.022087096
92,3,03-211-0009,Private,1256.008909,0.028832941
92,3,03-211-0013,Private,1035.538839,0.02377183
92,3,03-211-0014,Private,1019.896944,0.023412754
92,3,03-211-0015,Private,1018.384226,0.023378028
92,3,03-211-0016,Private,1019.757448,0.023409552
92,3,03-211-0017,Private,1001.695332,0.022994918
92,3,03-211-0018,Private,1019.773688,0.023409925
92,3,03-211-0019,Private,1001.613928,0.022993049
92,3,03-211-0020,Private,1028.018242,0.023599187
92,3,03-211-0021,Private,1060.823419,0.024352262
92,3,03-211-0022,Private,1152.128062,0.026448252
92,3,03-211-0023,Private,965.0178327,0.022152949
92,3,03-211-0024,Private,960.0649971,0.022039252
92,3,03-211-0025,Private,1014.163626,0.02328114
92,3,03-211-0026,Private,1382.19751,0.031729726
92,3,03-211-0027,Private,1960.74034,0.045010755
92,3,03-211-0029,Private,1155.431762,0.026524092
92,3,03-211-0030,Private,990.5546906,0.022739173
92,3,03-211-0031,Private,1519.81946,0.034888976
92,3,03-211-0032,Private,1443.072663,0.033127176
92,3,03-211-0033,Private,1493.079137,0.034275125
92,3,03-211-0034,Private,968.326422,0.022228901
92,3,03-211-0035,Private,1110.800464,0.025499535
92,3,03-211-0036,Private,1144.572242,0.0262748
92,3,03-211-0037,Private,2601.484733,0.059719684
