TAZ,BLKGRPCE,STATEFP,COUNTYFP,TRACT,GEOID,NAME,NAMELSAD,PUMA,REGION
1128,1,49,35,103100,49035103100,1031,Census Tract 1031,35002,1
1129,3,49,35,103400,49035103400,1034,Census Tract 1034,35002,1
1130,2,49,35,103400,49035103400,1034,Census Tract 1034,35002,1
1131,1,49,35,103400,49035103400,1034,Census Tract 1034,35002,1
1132,2,49,35,103700,49035103700,1037,Census Tract 1037,35002,1
1133,1,49,35,103700,49035103700,1037,Census Tract 1037,35002,1
1134,3,49,35,104000,49035104000,1040,Census Tract 1040,35002,1
1135,2,49,35,104000,49035104000,1040,Census Tract 1040,35002,1
1136,1,49,35,104000,49035104000,1040,Census Tract 1040,35002,1
1137,3,49,35,102900,49035102900,1029,Census Tract 1029,35002,1
1138,3,49,35,102900,49035102900,1029,Census Tract 1029,35002,1
1139,1,49,35,111500,49035111500,1115,Census Tract 1115,35004,1
1140,1,49,35,111500,49035111500,1115,Census Tract 1115,35004,1
1141,3,49,35,102900,49035102900,1029,Census Tract 1029,35002,1
1142,3,49,35,102900,49035102900,1029,Census Tract 1029,35002,1
1143,3,49,35,102900,49035102900,1029,Census Tract 1029,35002,1
1144,1,49,35,111500,49035111500,1115,Census Tract 1115,35004,1
1145,3,49,35,103200,49035103200,1032,Census Tract 1032,35002,1
1146,2,49,35,103200,49035103200,1032,Census Tract 1032,35002,1
1147,1,49,35,103200,49035103200,1032,Census Tract 1032,35002,1
1148,3,49,35,103300,49035103300,1033,Census Tract 1033,35002,1
1149,2,49,35,103300,49035103300,1033,Census Tract 1033,35002,1
1150,1,49,35,103300,49035103300,1033,Census Tract 1033,35002,1
1151,2,49,35,103300,49035103300,1033,Census Tract 1033,35002,1
1152,1,49,35,103300,49035103300,1033,Census Tract 1033,35002,1
1153,2,49,35,103800,49035103800,1038,Census Tract 1038,35002,1
1154,1,49,35,103800,49035103800,1038,Census Tract 1038,35002,1
1155,3,49,35,103900,49035103900,1039,Census Tract 1039,35002,1
1156,2,49,35,103900,49035103900,1039,Census Tract 1039,35002,1
1157,1,49,35,103900,49035103900,1039,Census Tract 1039,35002,1
1158,1,49,35,104300,49035104300,1043,Census Tract 1043,35002,1
1159,2,49,35,104300,49035104300,1043,Census Tract 1043,35002,1
1160,2,49,35,104300,49035104300,1043,Census Tract 1043,35002,1
1161,1,49,35,104200,49035104200,1042,Census Tract 1042,35002,1
1162,1,49,35,104200,49035104200,1042,Census Tract 1042,35002,1
1163,1,49,35,111500,49035111500,1115,Census Tract 1115,35004,1
1164,1,49,35,111500,49035111500,1115,Census Tract 1115,35004,1
1165,1,49,35,111500,49035111500,1115,Census Tract 1115,35004,1
1166,1,49,35,111500,49035111500,1115,Census Tract 1115,35004,1
1167,1,49,35,111500,49035111500,1115,Census Tract 1115,35004,1
1168,1,49,35,111500,49035111500,1115,Census Tract 1115,35004,1
1169,6,49,35,111400,49035111400,1114,Census Tract 1114,35005,1
1170,1,49,35,111400,49035111400,1114,Census Tract 1114,35005,1
1171,6,49,35,111400,49035111400,1114,Census Tract 1114,35005,1
1172,1,49,35,111400,49035111400,1114,Census Tract 1114,35005,1
1173,1,49,35,104900,49035104900,1049,Census Tract 1049,35005,1
1174,1,49,35,104900,49035104900,1049,Census Tract 1049,35005,1
1175,1,49,35,114100,49035114100,1141,Census Tract 1141,35005,1
1176,1,49,35,114100,49035114100,1141,Census Tract 1141,35005,1
1177,1,49,35,114100,49035114100,1141,Census Tract 1141,35005,1
1178,1,49,35,114100,49035114100,1141,Census Tract 1141,35005,1
1179,1,49,35,114100,49035114100,1141,Census Tract 1141,35005,1
1180,1,49,35,114100,49035114100,1141,Census Tract 1141,35005,1
1181,2,49,35,114100,49035114100,1141,Census Tract 1141,35005,1
1182,2,49,35,114100,49035114100,1141,Census Tract 1141,35005,1
1183,1,49,35,104400,49035104400,1044,Census Tract 1044,35005,1
1184,1,49,35,111500,49035111500,1115,Census Tract 1115,35004,1
1185,1,49,35,111500,49035111500,1115,Census Tract 1115,35004,1
1186,1,49,35,111500,49035111500,1115,Census Tract 1115,35004,1
1187,1,49,35,111500,49035111500,1115,Census Tract 1115,35004,1
1188,1,49,35,111500,49035111500,1115,Census Tract 1115,35004,1
1189,1,49,35,111500,49035111500,1115,Census Tract 1115,35004,1
1190,1,49,35,111500,49035111500,1115,Census Tract 1115,35004,1
1191,1,49,35,111500,49035111500,1115,Census Tract 1115,35004,1
1192,1,49,35,111500,49035111500,1115,Census Tract 1115,35004,1
1193,5,49,35,111400,49035111400,1114,Census Tract 1114,35005,1
1194,2,49,35,111400,49035111400,1114,Census Tract 1114,35005,1
1195,4,49,35,111400,49035111400,1114,Census Tract 1114,35005,1
1196,3,49,35,111400,49035111400,1114,Census Tract 1114,35005,1
1197,3,49,35,104900,49035104900,1049,Census Tract 1049,35005,1
1198,3,49,35,104900,49035104900,1049,Census Tract 1049,35005,1
1199,1,49,35,111600,49035111600,1116,Census Tract 1116,35004,1
1200,1,49,35,111600,49035111600,1116,Census Tract 1116,35004,1
1201,1,49,35,111600,49035111600,1116,Census Tract 1116,35004,1
1202,1,49,35,111600,49035111600,1116,Census Tract 1116,35004,1
1203,1,49,35,111600,49035111600,1116,Census Tract 1116,35004,1
1204,1,49,35,111600,49035111600,1116,Census Tract 1116,35004,1
1205,1,49,35,111600,49035111600,1116,Census Tract 1116,35004,1
1206,1,49,35,111600,49035111600,1116,Census Tract 1116,35004,1
1207,1,49,35,111600,49035111600,1116,Census Tract 1116,35004,1
1208,1,49,35,111600,49035111600,1116,Census Tract 1116,35004,1
1209,2,49,35,111600,49035111600,1116,Census Tract 1116,35004,1
1210,2,49,35,111600,49035111600,1116,Census Tract 1116,35004,1
1211,2,49,35,111600,49035111600,1116,Census Tract 1116,35004,1
1212,2,49,35,111702,49035111702,1117.02,Census Tract 1117.02,35005,1
1213,4,49,35,111702,49035111702,1117.02,Census Tract 1117.02,35005,1
1214,3,49,35,111702,49035111702,1117.02,Census Tract 1117.02,35005,1
1215,3,49,35,111702,49035111702,1117.02,Census Tract 1117.02,35005,1
1216,1,49,35,111701,49035111701,1117.01,Census Tract 1117.01,35005,1
1217,2,49,35,111701,49035111701,1117.01,Census Tract 1117.01,35005,1
1218,1,49,35,111702,49035111702,1117.02,Census Tract 1117.02,35005,1
1219,1,49,35,111906,49035111906,1119.06,Census Tract 1119.06,35005,1
1220,1,49,35,111906,49035111906,1119.06,Census Tract 1119.06,35005,1
1221,2,49,35,111906,49035111906,1119.06,Census Tract 1119.06,35005,1
1222,2,49,35,111906,49035111906,1119.06,Census Tract 1119.06,35005,1
1223,2,49,35,111905,49035111905,1119.05,Census Tract 1119.05,35005,1
1224,1,49,35,111905,49035111905,1119.05,Census Tract 1119.05,35005,1
1225,2,49,35,112100,49035112100,1121,Census Tract 1121,35004,1
1226,2,49,35,112100,49035112100,1121,Census Tract 1121,35004,1
1227,2,49,35,112100,49035112100,1121,Census Tract 1121,35004,1
1228,2,49,35,112100,49035112100,1121,Census Tract 1121,35004,1
1229,2,49,35,112100,49035112100,1121,Census Tract 1121,35004,1
1230,2,49,35,112100,49035112100,1121,Census Tract 1121,35004,1
1231,2,49,35,112100,49035112100,1121,Census Tract 1121,35004,1
1232,2,49,35,112100,49035112100,1121,Census Tract 1121,35004,1
1233,2,49,35,112100,49035112100,1121,Census Tract 1121,35004,1
1234,2,49,35,112100,49035112100,1121,Census Tract 1121,35004,1
1235,3,49,35,112001,49035112001,1120.01,Census Tract 1120.01,35005,1
1236,1,49,35,112001,49035112001,1120.01,Census Tract 1120.01,35005,1
1237,1,49,35,112001,49035112001,1120.01,Census Tract 1120.01,35005,1
1238,4,49,35,112002,49035112002,1120.02,Census Tract 1120.02,35005,1
1239,1,49,35,112002,49035112002,1120.02,Census Tract 1120.02,35005,1
1240,2,49,35,111101,49035111101,1111.01,Census Tract 1111.01,35005,1
1241,3,49,35,111101,49035111101,1111.01,Census Tract 1111.01,35005,1
1242,3,49,35,111102,49035111102,1111.02,Census Tract 1111.02,35005,1
1243,1,49,35,112202,49035112202,1122.02,Census Tract 1122.02,35004,1
1244,1,49,35,112202,49035112202,1122.02,Census Tract 1122.02,35004,1
1245,2,49,35,112202,49035112202,1122.02,Census Tract 1122.02,35004,1
1246,2,49,35,112202,49035112202,1122.02,Census Tract 1122.02,35004,1
1247,2,49,35,112301,49035112301,1123.01,Census Tract 1123.01,35005,1
1248,2,49,35,112301,49035112301,1123.01,Census Tract 1123.01,35005,1
1249,2,49,35,112301,49035112301,1123.01,Census Tract 1123.01,35005,1
1250,3,49,35,112002,49035112002,1120.02,Census Tract 1120.02,35005,1
1251,3,49,35,112301,49035112301,1123.01,Census Tract 1123.01,35005,1
1252,3,49,35,112301,49035112301,1123.01,Census Tract 1123.01,35005,1
1253,2,49,35,112002,49035112002,1120.02,Census Tract 1120.02,35005,1
1254,3,49,35,112302,49035112302,1123.02,Census Tract 1123.02,35005,1
1255,2,49,35,112302,49035112302,1123.02,Census Tract 1123.02,35005,1
1256,3,49,35,112302,49035112302,1123.02,Census Tract 1123.02,35005,1
1257,1,49,35,112302,49035112302,1123.02,Census Tract 1123.02,35005,1
1258,4,49,35,111101,49035111101,1111.01,Census Tract 1111.01,35005,1
1259,1,49,35,111101,49035111101,1111.01,Census Tract 1111.01,35005,1
1260,2,49,35,111103,49035111103,1111.03,Census Tract 1111.03,35005,1
1261,3,49,35,111103,49035111103,1111.03,Census Tract 1111.03,35005,1
1262,4,49,35,111103,49035111103,1111.03,Census Tract 1111.03,35005,1
1263,2,49,35,104900,49035104900,1049,Census Tract 1049,35005,1
1264,3,49,35,104700,49035104700,1047,Census Tract 1047,35005,1
1265,3,49,35,104700,49035104700,1047,Census Tract 1047,35005,1
1266,2,49,35,104700,49035104700,1047,Census Tract 1047,35005,1
1267,1,49,35,104700,49035104700,1047,Census Tract 1047,35005,1
1268,1,49,35,104700,49035104700,1047,Census Tract 1047,35005,1
1269,1,49,35,111802,49035111802,1118.02,Census Tract 1118.02,35005,1
1270,4,49,35,104800,49035104800,1048,Census Tract 1048,35005,1
1271,4,49,35,104800,49035104800,1048,Census Tract 1048,35005,1
1272,3,49,35,104800,49035104800,1048,Census Tract 1048,35005,1
1273,1,49,35,111802,49035111802,1118.02,Census Tract 1118.02,35005,1
1274,2,49,35,111802,49035111802,1118.02,Census Tract 1118.02,35005,1
1275,2,49,35,111802,49035111802,1118.02,Census Tract 1118.02,35005,1
1276,2,49,35,104800,49035104800,1048,Census Tract 1048,35005,1
1277,1,49,35,104800,49035104800,1048,Census Tract 1048,35005,1
1278,3,49,35,110300,49035110300,1103,Census Tract 1103,35005,1
1279,1,49,35,110300,49035110300,1103,Census Tract 1103,35005,1
1280,6,49,35,110300,49035110300,1103,Census Tract 1103,35005,1
1281,5,49,35,110300,49035110300,1103,Census Tract 1103,35005,1
1282,4,49,35,110300,49035110300,1103,Census Tract 1103,35005,1
1283,2,49,35,110300,49035110300,1103,Census Tract 1103,35005,1
1284,4,49,35,110200,49035110200,1102,Census Tract 1102,35005,1
1285,5,49,35,110200,49035110200,1102,Census Tract 1102,35005,1
1286,1,49,35,110200,49035110200,1102,Census Tract 1102,35005,1
1287,2,49,35,110103,49035110103,1101.03,Census Tract 1101.03,35002,1
1288,2,49,35,110104,49035110104,1101.04,Census Tract 1101.04,35005,1
1289,1,49,35,110104,49035110104,1101.04,Census Tract 1101.04,35005,1
1290,2,49,35,111801,49035111801,1118.01,Census Tract 1118.01,35005,1
1291,3,49,35,111801,49035111801,1118.01,Census Tract 1118.01,35005,1
1292,1,49,35,111801,49035111801,1118.01,Census Tract 1118.01,35005,1
1293,3,49,35,110401,49035110401,1104.01,Census Tract 1104.01,35005,1
1294,1,49,35,110401,49035110401,1104.01,Census Tract 1104.01,35005,1
1295,1,49,35,110402,49035110402,1104.02,Census Tract 1104.02,35005,1
1296,2,49,35,110402,49035110402,1104.02,Census Tract 1104.02,35005,1
1297,3,49,35,110402,49035110402,1104.02,Census Tract 1104.02,35005,1
1298,3,49,35,110500,49035110500,1105,Census Tract 1105,35005,1
1299,1,49,35,110500,49035110500,1105,Census Tract 1105,35005,1
1300,4,49,35,110500,49035110500,1105,Census Tract 1105,35005,1
1301,2,49,35,110500,49035110500,1105,Census Tract 1105,35005,1
1302,1,49,35,111903,49035111903,1119.03,Census Tract 1119.03,35005,1
1303,3,49,35,111903,49035111903,1119.03,Census Tract 1119.03,35005,1
1304,2,49,35,111903,49035111903,1119.03,Census Tract 1119.03,35005,1
1305,1,49,35,111904,49035111904,1119.04,Census Tract 1119.04,35005,1
1306,2,49,35,111904,49035111904,1119.04,Census Tract 1119.04,35005,1
1307,2,49,35,110701,49035110701,1107.01,Census Tract 1107.01,35005,1
1308,1,49,35,110701,49035110701,1107.01,Census Tract 1107.01,35005,1
1309,4,49,35,110800,49035110800,1108,Census Tract 1108,35005,1
1310,3,49,35,110702,49035110702,1107.02,Census Tract 1107.02,35005,1
1311,1,49,35,110702,49035110702,1107.02,Census Tract 1107.02,35005,1
1312,4,49,35,110702,49035110702,1107.02,Census Tract 1107.02,35005,1
1313,2,49,35,110702,49035110702,1107.02,Census Tract 1107.02,35005,1
1314,4,49,35,110600,49035110600,1106,Census Tract 1106,35005,1
1315,2,49,35,110600,49035110600,1106,Census Tract 1106,35005,1
1316,1,49,35,110600,49035110600,1106,Census Tract 1106,35005,1
1317,5,49,35,110600,49035110600,1106,Census Tract 1106,35005,1
1318,3,49,35,110600,49035110600,1106,Census Tract 1106,35005,1
1319,1,49,35,110600,49035110600,1106,Census Tract 1106,35005,1
1320,3,49,35,110800,49035110800,1108,Census Tract 1108,35005,1
1321,1,49,35,110800,49035110800,1108,Census Tract 1108,35005,1
1322,2,49,35,110800,49035110800,1108,Census Tract 1108,35005,1
1323,2,49,35,110800,49035110800,1108,Census Tract 1108,35005,1
1324,1,49,35,110900,49035110900,1109,Census Tract 1109,35005,1
1325,2,49,35,110900,49035110900,1109,Census Tract 1109,35005,1
1326,4,49,35,110900,49035110900,1109,Census Tract 1109,35005,1
1327,3,49,35,110900,49035110900,1109,Census Tract 1109,35005,1
1328,2,49,35,111101,49035111101,1111.01,Census Tract 1111.01,35005,1
1329,2,49,35,111102,49035111102,1111.02,Census Tract 1111.02,35005,1
1330,1,49,35,111102,49035111102,1111.02,Census Tract 1111.02,35005,1
1331,4,49,35,111102,49035111102,1111.02,Census Tract 1111.02,35005,1
1332,1,49,35,111103,49035111103,1111.03,Census Tract 1111.03,35005,1
1333,3,49,35,111001,49035111001,1110.01,Census Tract 1110.01,35005,1
1334,1,49,35,111001,49035111001,1110.01,Census Tract 1110.01,35005,1
1335,3,49,35,111001,49035111001,1110.01,Census Tract 1110.01,35005,1
1336,2,49,35,111001,49035111001,1110.01,Census Tract 1110.01,35005,1
1337,2,49,35,111001,49035111001,1110.01,Census Tract 1110.01,35005,1
1338,1,49,35,110104,49035110104,1101.04,Census Tract 1101.04,35005,1
1339,1,49,35,113907,49035113907,1139.07,Census Tract 1139.07,35001,1
1340,1,49,35,113907,49035113907,1139.07,Census Tract 1139.07,35001,1
1341,1,49,35,113907,49035113907,1139.07,Census Tract 1139.07,35001,1
1342,1,49,35,113907,49035113907,1139.07,Census Tract 1139.07,35001,1
1343,1,49,35,113907,49035113907,1139.07,Census Tract 1139.07,35001,1
1344,1,49,35,113907,49035113907,1139.07,Census Tract 1139.07,35001,1
1345,1,49,35,113907,49035113907,1139.07,Census Tract 1139.07,35001,1
1346,1,49,35,113907,49035113907,1139.07,Census Tract 1139.07,35001,1
1347,1,49,35,113907,49035113907,1139.07,Census Tract 1139.07,35001,1
1348,1,49,35,113526,49035113526,1135.26,Census Tract 1135.26,35003,1
1349,1,49,35,113526,49035113526,1135.26,Census Tract 1135.26,35003,1
1350,1,49,35,113534,49035113534,1135.34,Census Tract 1135.34,35006,1
1351,1,49,35,113907,49035113907,1139.07,Census Tract 1139.07,35001,1
1352,1,49,35,113907,49035113907,1139.07,Census Tract 1139.07,35001,1
1353,1,49,35,113907,49035113907,1139.07,Census Tract 1139.07,35001,1
1354,1,49,35,113907,49035113907,1139.07,Census Tract 1139.07,35001,1
1355,1,49,35,113907,49035113907,1139.07,Census Tract 1139.07,35001,1
1356,1,49,35,113535,49035113535,1135.35,Census Tract 1135.35,35006,1
1357,4,49,35,114300,49035114300,1143,Census Tract 1143,35006,1
1358,4,49,35,114300,49035114300,1143,Census Tract 1143,35006,1
1359,1,49,35,113105,49035113105,1131.05,Census Tract 1131.05,35006,1
1360,1,49,35,113105,49035113105,1131.05,Census Tract 1131.05,35006,1
1361,1,49,35,113105,49035113105,1131.05,Census Tract 1131.05,35006,1
1362,4,49,35,114300,49035114300,1143,Census Tract 1143,35006,1
1363,4,49,35,114300,49035114300,1143,Census Tract 1143,35006,1
1364,4,49,35,114300,49035114300,1143,Census Tract 1143,35006,1
1365,1,49,35,113105,49035113105,1131.05,Census Tract 1131.05,35006,1
1366,1,49,35,113105,49035113105,1131.05,Census Tract 1131.05,35006,1
1367,1,49,35,113105,49035113105,1131.05,Census Tract 1131.05,35006,1
1368,1,49,35,113105,49035113105,1131.05,Census Tract 1131.05,35006,1
1369,1,49,35,113105,49035113105,1131.05,Census Tract 1131.05,35006,1
1370,1,49,35,113105,49035113105,1131.05,Census Tract 1131.05,35006,1
1371,1,49,35,113105,49035113105,1131.05,Census Tract 1131.05,35006,1
1372,1,49,35,113105,49035113105,1131.05,Census Tract 1131.05,35006,1
1373,2,49,35,115209,49035115209,1152.09,Census Tract 1152.09,35006,1
1374,2,49,35,115209,49035115209,1152.09,Census Tract 1152.09,35006,1
1375,1,49,35,115209,49035115209,1152.09,Census Tract 1152.09,35006,1
1376,1,49,35,115209,49035115209,1152.09,Census Tract 1152.09,35006,1
1377,1,49,35,115209,49035115209,1152.09,Census Tract 1152.09,35006,1
1378,1,49,35,115209,49035115209,1152.09,Census Tract 1152.09,35006,1
1379,1,49,35,115209,49035115209,1152.09,Census Tract 1152.09,35006,1
1380,1,49,35,115209,49035115209,1152.09,Census Tract 1152.09,35006,1
1381,1,49,35,115209,49035115209,1152.09,Census Tract 1152.09,35006,1
1382,1,49,35,115209,49035115209,1152.09,Census Tract 1152.09,35006,1
1383,1,49,35,115209,49035115209,1152.09,Census Tract 1152.09,35006,1
1384,1,49,35,115209,49035115209,1152.09,Census Tract 1152.09,35006,1
1385,1,49,35,115209,49035115209,1152.09,Census Tract 1152.09,35006,1
1386,1,49,35,115209,49035115209,1152.09,Census Tract 1152.09,35006,1
1387,1,49,35,115209,49035115209,1152.09,Census Tract 1152.09,35006,1
1388,1,49,35,113105,49035113105,1131.05,Census Tract 1131.05,35006,1
1389,1,49,35,113105,49035113105,1131.05,Census Tract 1131.05,35006,1
1390,1,49,35,113105,49035113105,1131.05,Census Tract 1131.05,35006,1
1391,2,49,35,113105,49035113105,1131.05,Census Tract 1131.05,35006,1
1392,1,49,35,113105,49035113105,1131.05,Census Tract 1131.05,35006,1
1393,2,49,35,113105,49035113105,1131.05,Census Tract 1131.05,35006,1
1394,2,49,35,113105,49035113105,1131.05,Census Tract 1131.05,35006,1
1395,2,49,35,113105,49035113105,1131.05,Census Tract 1131.05,35006,1
1396,1,49,35,113107,49035113107,1131.07,Census Tract 1131.07,35006,1
1397,1,49,35,113107,49035113107,1131.07,Census Tract 1131.07,35006,1
1398,1,49,35,113107,49035113107,1131.07,Census Tract 1131.07,35006,1
1399,1,49,35,113105,49035113105,1131.05,Census Tract 1131.05,35006,1
1400,1,49,35,113105,49035113105,1131.05,Census Tract 1131.05,35006,1
1401,2,49,35,113105,49035113105,1131.05,Census Tract 1131.05,35006,1
1402,2,49,35,113105,49035113105,1131.05,Census Tract 1131.05,35006,1
1403,2,49,35,113105,49035113105,1131.05,Census Tract 1131.05,35006,1
1404,2,49,35,113105,49035113105,1131.05,Census Tract 1131.05,35006,1
1405,1,49,35,115106,49035115106,1151.06,Census Tract 1151.06,35006,1
1406,1,49,35,113107,49035113107,1131.07,Census Tract 1131.07,35006,1
1407,1,49,35,113107,49035113107,1131.07,Census Tract 1131.07,35006,1
1408,1,49,35,113107,49035113107,1131.07,Census Tract 1131.07,35006,1
